 frequency       AmagdB          Aphdeg         
 6.47061073e+06  9.24106324e-01 -2.04672589e+00 
 6.54516197e+06  9.47645229e-01 -2.07698052e+00 
 6.62057214e+06  9.71794893e-01 -2.10785503e+00 
 6.69685116e+06  9.96572898e-01 -2.13936862e+00 
 6.77400903e+06  1.02199742e+00 -2.17154134e+00 
 6.85205587e+06  1.04808727e+00 -2.20439407e+00 
 6.93100193e+06  1.07486189e+00 -2.23794863e+00 
 7.01085757e+06  1.10234140e+00 -2.27222782e+00 
 7.09163327e+06  1.13054665e+00 -2.30725544e+00 
 7.17333962e+06  1.15949920e+00 -2.34305638e+00 
 7.25598736e+06  1.18922140e+00 -2.37965669e+00 
 7.33958732e+06  1.21973639e+00 -2.41708361e+00 
 7.42415048e+06  1.25106816e+00 -2.45536565e+00 
 7.50968794e+06  1.28324158e+00 -2.49453271e+00 
 7.59621092e+06  1.31628243e+00 -2.53461609e+00 
 7.68373077e+06  1.35021747e+00 -2.57564863e+00 
 7.77225899e+06  1.38507446e+00 -2.61766478e+00 
 7.86180718e+06  1.42088222e+00 -2.66070069e+00 
 7.95238711e+06  1.45767067e+00 -2.70479437e+00 
 8.04401065e+06  1.49547092e+00 -2.74998572e+00 
 8.13668983e+06  1.53431527e+00 -2.79631672e+00 
 8.23043682e+06  1.57423732e+00 -2.84383154e+00 
 8.32526392e+06  1.61527201e+00 -2.89257670e+00 
 8.42118357e+06  1.65745571e+00 -2.94260119e+00 
 8.51820836e+06  1.70082627e+00 -2.99395666e+00 
 8.61635102e+06  1.74542313e+00 -3.04669763e+00 
 8.71562443e+06  1.79128735e+00 -3.10088160e+00 
 8.81604162e+06  1.83846177e+00 -3.15656938e+00 
 8.91761577e+06  1.88699104e+00 -3.21382520e+00 
 9.02036021e+06  1.93692179e+00 -3.27271707e+00 
 9.12428842e+06  1.98830268e+00 -3.33331697e+00 
 9.22941404e+06  2.04118454e+00 -3.39570117e+00 
 9.33575087e+06  2.09562049e+00 -3.45995057e+00 
 9.44331286e+06  2.15166612e+00 -3.52615105e+00 
 9.55211412e+06  2.20937956e+00 -3.59439382e+00 
 9.66216894e+06  2.26882169e+00 -3.66477587e+00 
 9.77349176e+06  2.33005629e+00 -3.73740044e+00 
 9.88609719e+06  2.39315024e+00 -3.81237747e+00 
 1.00000000e+07  2.45817367e+00 -3.88982423e+00 
 1.01152151e+07  2.52520024e+00 -3.96986586e+00 
 1.02317577e+07  2.59430731e+00 -4.05263609e+00 
 1.03496431e+07  2.66557621e+00 -4.13827796e+00 
 1.04688866e+07  2.73909252e+00 -4.22694461e+00 
 1.05895041e+07  2.81494634e+00 -4.31880025e+00 
 1.07115112e+07  2.89323262e+00 -4.41402111e+00 
 1.08349240e+07  2.97405150e+00 -4.51279657e+00 
 1.09597588e+07  3.05750869e+00 -4.61533041e+00 
 1.10860318e+07  3.14371587e+00 -4.72184216e+00 
 1.12137597e+07  3.23279117e+00 -4.83256871e+00 
 1.13429592e+07  3.32485961e+00 -4.94776595e+00 
 1.14736472e+07  3.42005366e+00 -5.06771079e+00 
 1.16058410e+07  3.51851386e+00 -5.19270329e+00 
 1.17395579e+07  3.62038941e+00 -5.32306912e+00 
 1.18748154e+07  3.72583893e+00 -5.45916235e+00 
 1.20116312e+07  3.83503124e+00 -5.60136859e+00 
 1.21500234e+07  3.94814620e+00 -5.75010851e+00 
 1.22900101e+07  4.06537572e+00 -5.90584195e+00 
 1.24316096e+07  4.18692480e+00 -6.06907251e+00 
 1.25748406e+07  4.31301271e+00 -6.24035283e+00 
 1.27197218e+07  4.44387434e+00 -6.42029071e+00 
 1.28662722e+07  4.57976166e+00 -6.60955604e+00 
 1.30145112e+07  4.72094536e+00 -6.80888895e+00 
 1.31644581e+07  4.86771672e+00 -7.01910907e+00 
 1.33161325e+07  5.02038966e+00 -7.24112654e+00 
 1.34695546e+07  5.17930309e+00 -7.47595461e+00 
 1.36247442e+07  5.34482353e+00 -7.72472459e+00 
 1.37817219e+07  5.51734807e+00 -7.98870337e+00 
 1.39405082e+07  5.69730776e+00 -8.26931415e+00 
 1.41011240e+07  5.88517139e+00 -8.56816101e+00 
 1.42635903e+07  6.08144985e+00 -8.88705825e+00 
 1.44279285e+07  6.28670104e+00 -9.22806555e+00 
 1.45941600e+07  6.50153551e+00 -9.59353037e+00 
 1.47623069e+07  6.72662287e+00 -9.98613922e+00 
 1.49323910e+07  6.96269915e+00 -1.04089803e+01 
 1.51044348e+07  7.21057515e+00 -1.08656200e+01 
